1243381.760000
762389.440000
486955.520000
257643.840000
286521.920000
337450.560000
2346624.640000
1262774.720000
928533.760000
504985.920000
343819.840000
408583.680000
4606461.120000
2504920.640000
1590840.000000
1125725.760000
747683.520000
892604.160000
1140930.560000
727546.560000
396461.760000
249992.000000
358840.640000
763749.440000
2310456.000000
1413216.640000
895093.120000
492062.720000
336912.000000
804134.080000
4488586.240000
2429700.800000
1508408.960000
1106416.640000
735866.880000
567580.800000
2272245.120000
11039456.320000
31559926.720000
54709176.960000
78172880.640000
103781890.560000
3502818.560000
19563392.960000
56242428.800000
102133524.160000
157676661.120000
190837591.040000
6336794.240000
54741000.320000
117144159.360000
208305030.400000
284798428.480000
348129066.560000
1363764.160000
1048987.520000
1081062.080000
1212660.160000
1079589.760000
1127365.440000
2578631.040000
2254385.920000
2523354.560000
2863336.000000
2590515.200000
1987682.560000
5169713.920000
3339457.920000
4163088.320000
4760486.080000
3989568.960000
2973650.880000
1235120.320000
729322.880000
462966.080000
274912.640000
305618.240000
337767.040000
2437064.640000
1270192.960000
757027.840000
398383.040000
268217.600000
401792.320000
4846771.200000
2558587.520000
1416252.480000
782003.200000
530182.080000
457147.200000
1298857.600000
719605.760000
432273.280000
238093.120000
279049.280000
277780.800000
2297767.360000
1275877.760000
838596.160000
483772.800000
292814.720000
283405.760000
4497598.400000
2400921.600000
1492344.000000
1094318.720000
727065.920000
620295.360000
